4.0
5.0
5.5
6.0
6.6
7.4
8.2
9.1
10.1
10.9
11.6
12.3
12.8
13.3
13.6
14.2
14.9
15.5
16.2
16.8
17.2
17.7
18.1
18.3
18.5
18.7
18.9
18.9
19.1
19.3
19.5
19.7
19.8
20.0
20.3
20.4
20.4
20.5
20.7
20.8
21.0
21.0
21.1
21.2
21.3
21.5
21.7
22.1
22.4
22.6
23.0
